"","Site","Environment2","Date","Structure","n_s","n_m","n_l","p_xxx","p_s","p_m","p_l","p_sm","p_sl","p_ml","p_sml","p_ae_s","p_ae_m","p_ae_l","p_ae_sm","p_ae_sl","p_ae_ml","p_ae_sml","cover"
"908","Kisumu","Non-Household",2021-12-02,"KH29718NL",4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"909","Kisumu","Non-Household",2021-12-02,"KH29718NL",4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"910","Kisumu","Non-Household",2021-12-02,"KH29718NL",4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"911","Kisumu","Non-Household",2021-12-02,"KH30724NL",2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"912","Kisumu","Non-Household",2021-12-02,"KH30724NL",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"913","Kisumu","Non-Household",2021-12-08,"KB05618NL",0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"914","Kisumu","Non-Household",2021-12-08,"KB05618NL",0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"915","Kisumu","Non-Household",2021-12-08,"KB07624NL",0,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"916","Kisumu","Non-Household",2021-12-08,"KB07624NL",0,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"917","Kisumu","Non-Household",2021-12-08,"KB07624NL",0,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"918","Kisumu","Non-Household",2021-12-08,"KB07624NL",0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"919","Kisumu","Non-Household",2021-12-08,"KB07624NL",0,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"920","Kisumu","Non-Household",2021-12-08,"KB07624NL",0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"921","Kisumu","Non-Household",2021-12-08,"KB07624NL",0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"922","Kisumu","Non-Household",2021-12-08,"KB07624NL",0,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"923","Kisumu","Non-Household",2022-01-04,"KE18667NL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"924","Kisumu","Non-Household",2022-01-04,"KE19669NL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"925","Kisumu","Non-Household",2022-01-12,"KH29718NL",2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"926","Kisumu","Non-Household",2022-01-12,"KH29718NL",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"927","Kisumu","Non-Household",2022-01-12,"KH30724NL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"928","Kisumu","Non-Household",2022-01-18,"KA01603NL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"929","Kisumu","Non-Household",2022-01-19,"KB05618NL",4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"930","Kisumu","Non-Household",2022-01-19,"KB05618NL",4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"931","Kisumu","Non-Household",2022-01-19,"KB05618NL",4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"932","Kisumu","Non-Household",2022-01-19,"KB05618NL",4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"933","Kisumu","Non-Household",2022-01-19,"KB07624NL",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"934","Kisumu","Non-Household",2022-01-19,"KB07624NL",3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"935","Kisumu","Non-Household",2022-01-19,"KB07624NL",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"936","Kisumu","Non-Household",2022-01-19,"KB08629NL",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"937","Kisumu","Non-Household",2022-01-19,"KB08629NL",2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"938","Ukunda","Household",2020-10-05,"UJ35062HL",2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"939","Ukunda","Household",2020-10-05,"UJ35062HL",2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"940","Ukunda","Household",2020-10-05,"UJ35062HL",2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"941","Ukunda","Household",2020-10-05,"UJ35062HL",2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"942","Ukunda","Household",2020-10-05,"UJ35062HL",2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"943","Ukunda","Household",2020-10-05,"UJ35062HL",2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"944","Ukunda","Household",2020-10-05,"UJ36003HL",1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"945","Ukunda","Household",2020-10-05,"UJ36003HL",1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"946","Ukunda","Household",2020-10-05,"UJ36003HL",1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"947","Ukunda","Household",2020-10-05,"UJ36003HL",1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"948","Ukunda","Household",2020-10-05,"UJ36003HL",1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"949","Ukunda","Household",2020-10-06,"UJ33060HL",2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"950","Ukunda","Household",2020-10-06,"UJ33060HL",2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"951","Ukunda","Household",2020-10-06,"UJ33060HL",2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"952","Ukunda","Household",2020-10-06,"UJ33060HL",2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"953","Ukunda","Household",2020-10-06,"UJ33060HL",2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"954","Ukunda","Household",2020-10-06,"UJ33060HL",2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"955","Ukunda","Household",2020-10-06,"UJ34041HL",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"956","Ukunda","Household",2020-10-06,"UJ34041HL",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"957","Ukunda","Household",2020-10-09,"UK39098HL",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"958","Ukunda","Household",2020-10-09,"UK39098HL",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"959","Ukunda","Household",2020-10-09,"UK39098HL",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"960","Ukunda","Household",2020-10-09,"UK39098HL",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"961","Ukunda","Household",2020-10-12,"UL41155HL",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"962","Ukunda","Household",2020-10-12,"UL41155HL",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"963","Ukunda","Household",2020-10-12,"UL41830HL",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"964","Ukunda","Household",2020-10-12,"UL43210HL",0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"965","Ukunda","Household",2020-10-12,"UL43210HL",0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"966","Ukunda","Household",2020-10-12,"UL43210HL",0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"967","Ukunda","Household",2020-10-12,"UL43836HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"968","Ukunda","Household",2020-10-14,"UM46227HL",3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"969","Ukunda","Household",2020-10-14,"UM46227HL",3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"970","Ukunda","Household",2020-10-14,"UM46227HL",3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"971","Ukunda","Household",2020-10-14,"UM46227HL",3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"972","Ukunda","Household",2020-10-14,"UM46227HL",3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"973","Ukunda","Household",2020-10-14,"UM48213HL",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"974","Ukunda","Household",2020-10-14,"UM48213HL",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"975","Ukunda","Household",2020-10-14,"UM48213HL",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"976","Ukunda","Household",2020-10-21,"UN49253HL",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"977","Ukunda","Household",2020-10-21,"UN49253HL",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"978","Ukunda","Household",2020-10-21,"UN51264HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"979","Ukunda","Household",2020-10-22,"UP54302HL",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"980","Ukunda","Household",2020-10-22,"UP54302HL",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"981","Ukunda","Household",2020-10-23,"UP55317HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"982","Ukunda","Household",2020-10-23,"UP55317HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"983","Ukunda","Household",2020-10-26,"UQ60354HL",3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"984","Ukunda","Household",2020-10-26,"UQ60354HL",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"985","Ukunda","Household",2020-10-26,"UQ60354HL",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"986","Ukunda","Household",2020-10-27,"UQ57361HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"987","Ukunda","Household",2020-10-27,"UQ57361HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"988","Ukunda","Household",2020-10-27,"UQ59349HL",0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"989","Ukunda","Household",2020-10-27,"UQ59349HL",0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"990","Ukunda","Household",2020-10-27,"UQ59349HL",0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"991","Ukunda","Household",2020-10-28,"UR62379HL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"992","Ukunda","Household",2020-10-28,"UR64382HL",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"993","Ukunda","Household",2020-10-28,"UR64382HL",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"994","Ukunda","Household",2020-10-29,"UR63390HL",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"995","Ukunda","Household",2020-10-29,"UR63390HL",2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"996","Ukunda","Household",2020-11-02,"UJ36003HL",3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"997","Ukunda","Household",2020-11-02,"UJ36003HL",3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"998","Ukunda","Household",2020-11-02,"UJ36003HL",3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"999","Ukunda","Household",2020-11-02,"UJ36003HL",3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"1000","Ukunda","Household",2020-11-03,"UJ33060HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1001","Ukunda","Household",2020-11-03,"UJ34041HL",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"1002","Ukunda","Household",2020-11-03,"UJ34041HL",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"1003","Ukunda","Household",2020-11-04,"UK37143HL",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1004","Ukunda","Household",2020-11-04,"UK39098HL",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"1005","Ukunda","Household",2020-11-04,"UK39098HL",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1006","Ukunda","Household",2020-11-05,"UK38404HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1007","Ukunda","Household",2020-11-05,"UK38404HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1008","Ukunda","Household",2020-11-05,"UK40097HL",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1009","Ukunda","Household",2020-11-10,"UL43210HL",0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"1010","Ukunda","Household",2020-11-10,"UL43210HL",0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1011","Ukunda","Household",2020-11-10,"UL43210HL",0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"1012","Ukunda","Household",2020-11-11,"UL42164HL",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1013","Ukunda","Household",2020-11-11,"UL42164HL",3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1014","Ukunda","Household",2020-11-11,"UL42164HL",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1015","Ukunda","Household",2020-11-11,"UL44183HL",1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"1016","Ukunda","Household",2020-11-11,"UL44183HL",1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1017","Ukunda","Household",2020-11-11,"UL44183HL",1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"1018","Ukunda","Household",2020-11-12,"UM47222HL",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1019","Ukunda","Household",2020-11-12,"UM47222HL",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1020","Ukunda","Household",2020-11-12,"UM47222HL",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1021","Ukunda","Household",2020-11-12,"UM48213HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1022","Ukunda","Household",2020-11-13,"UM45232HL",2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1023","Ukunda","Household",2020-11-13,"UM45232HL",2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1024","Ukunda","Household",2020-11-13,"UM45232HL",2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"1025","Ukunda","Household",2020-11-13,"UM46227HL",1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1026","Ukunda","Household",2020-11-13,"UM46227HL",1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1027","Ukunda","Household",2020-11-13,"UM46227HL",1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1028","Ukunda","Household",2020-11-16,"UN49253HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1029","Ukunda","Household",2020-11-16,"UN49253HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1030","Ukunda","Household",2020-11-16,"UN49253HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1031","Ukunda","Household",2020-11-16,"UN50249HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1032","Ukunda","Household",2020-11-17,"UN52268HP",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1033","Ukunda","Household",2020-11-17,"UN52268HP",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"1034","Ukunda","Household",2020-11-18,"UP54302HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1035","Ukunda","Household",2020-11-18,"UP54302HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1036","Ukunda","Household",2020-11-19,"UP55317HL",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1037","Ukunda","Household",2020-11-23,"UQ59349HL",0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"1038","Ukunda","Household",2020-11-23,"UQ59349HL",0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"1039","Ukunda","Household",2020-11-23,"UQ60354HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1040","Ukunda","Household",2020-11-23,"UQ60354HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1041","Ukunda","Household",2020-11-24,"UQ57361HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1042","Ukunda","Household",2020-11-25,"UR62379HL",0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"1043","Ukunda","Household",2020-11-25,"UR64382HL",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1044","Ukunda","Household",2020-11-26,"UR63390HL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1045","Ukunda","Household",2020-11-30,"UJ35062HL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1046","Ukunda","Household",2020-11-30,"UJ36003HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1047","Ukunda","Household",2020-11-30,"UJ36003HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1048","Ukunda","Household",2020-12-01,"UJ33060HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1049","Ukunda","Household",2020-12-01,"UJ34041HL",0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"1050","Ukunda","Household",2020-12-01,"UJ34041HL",0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"1051","Ukunda","Household",2020-12-01,"UJ34041HL",0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"1052","Ukunda","Household",2020-12-02,"UK39098HL",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1053","Ukunda","Household",2020-12-02,"UK39098HL",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1054","Ukunda","Household",2020-12-02,"UK40097HL",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1055","Ukunda","Household",2020-12-03,"UK37143HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1056","Ukunda","Household",2020-12-03,"UK38404HL",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"1057","Ukunda","Household",2020-12-03,"UK38404HL",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1058","Ukunda","Household",2020-12-07,"UL43210HL",0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"1059","Ukunda","Household",2020-12-08,"UL44183HL",0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"1060","Ukunda","Household",2020-12-08,"UL44183HL",0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"1061","Ukunda","Household",2020-12-09,"UM47222HP",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1062","Ukunda","Household",2020-12-09,"UM48213HP",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1063","Ukunda","Household",2020-12-10,"UM45232HL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1064","Ukunda","Household",2020-12-10,"UM46227HL",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1065","Ukunda","Household",2020-12-10,"UM46227HL",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1066","Ukunda","Household",2020-12-14,"UN49253HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1067","Ukunda","Household",2020-12-15,"UN51268HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1068","Ukunda","Household",2020-12-15,"UN51268HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1069","Ukunda","Household",2020-12-15,"UN52268HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1070","Ukunda","Household",2020-12-16,"UP53283HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1071","Ukunda","Household",2020-12-16,"UP53283HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1072","Ukunda","Household",2020-12-16,"UP54302HL",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1073","Ukunda","Household",2020-12-17,"UP56318HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1074","Ukunda","Household",2021-01-04,"UQ57361HL",0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1075","Ukunda","Household",2021-01-04,"UQ57361HL",0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1076","Ukunda","Household",2021-01-04,"UQ57361HL",0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1077","Ukunda","Household",2021-01-04,"UQ57361HL",0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1078","Ukunda","Household",2021-01-04,"UQ58362HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1079","Ukunda","Household",2021-01-04,"UQ58362HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1080","Ukunda","Household",2021-01-05,"UQ59349HL",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1081","Ukunda","Household",2021-01-05,"UQ60354HL",1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1082","Ukunda","Household",2021-01-05,"UQ60354HL",1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1083","Ukunda","Household",2021-01-05,"UQ60354HL",1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1084","Ukunda","Household",2021-01-06,"UR62379HL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1085","Ukunda","Household",2021-01-06,"UR64382HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1086","Ukunda","Household",2021-01-07,"UR63390HL",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1087","Ukunda","Household",2021-01-11,"UJ35062HL",2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1088","Ukunda","Household",2021-01-11,"UJ35062HL",2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1089","Ukunda","Household",2021-01-11,"UJ35062HL",2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1090","Ukunda","Household",2021-01-11,"UJ35062HL",2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1091","Ukunda","Household",2021-01-11,"UJ35062HL",2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1092","Ukunda","Household",2021-01-11,"UJ36003HL",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1093","Ukunda","Household",2021-01-11,"UJ36003HL",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1094","Ukunda","Household",2021-01-12,"UJ33060HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1095","Ukunda","Household",2021-01-12,"UJ33060HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1096","Ukunda","Household",2021-01-12,"UJ34041HL",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"1097","Ukunda","Household",2021-01-12,"UJ34041HL",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1098","Ukunda","Household",2021-01-13,"UK39098HL",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1099","Ukunda","Household",2021-01-13,"UK39098HL",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1100","Ukunda","Household",2021-01-13,"UK40097HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1101","Ukunda","Household",2021-01-14,"UK37143HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1102","Ukunda","Household",2021-01-14,"UK37143HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1103","Ukunda","Household",2021-01-18,"UL43210HL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1104","Ukunda","Household",2021-01-18,"UL43210HL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1105","Ukunda","Household",2021-01-20,"UM47222HL",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1106","Ukunda","Household",2021-01-20,"UM47222HL",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1107","Ukunda","Household",2021-01-21,"UM45232HL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1108","Ukunda","Household",2021-01-21,"UM46227HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1109","Ukunda","Household",2021-01-21,"UM46227HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1110","Ukunda","Household",2021-01-21,"UM48213HL",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1111","Ukunda","Household",2021-01-21,"UM48213HL",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1112","Ukunda","Household",2021-01-25,"UN49253HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1113","Ukunda","Household",2021-01-25,"UN49253HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1114","Ukunda","Household",2021-01-25,"UN50246HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1115","Ukunda","Household",2021-01-25,"UN50246HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1116","Ukunda","Household",2021-01-27,"UP53283HL",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
